date,net
20241001,20000
20241004,-41000
20241007,519000
20241008,-337000
20241009,-253000
20241011,158000
20241014,163000
20241015,21000
20241016,82000
20241017,125000
20241018,-284000
20241021,337000
20241022,-75000
20241023,-4046000
20241024,-599000
20241025,-1777045
20241028,-682000
20241029,-149000
20241030,-424955
20241101,74000
20241104,-1455000
20241105,-1063000
20241106,-33000
20241107,409000
20241108,-465000
20241111,-1327000
20241112,914000
20241113,-11000
20241114,-227000
20241115,437000
20241118,-143000
20241119,56000
20241120,-331000
20241121,124000
20241122,106000
20241125,196000
20241126,-35000
20241127,-1071000
20241128,-215000
20241129,71000
20241202,-115000
20241203,148000
20241204,529000
20241205,77000
20241206,122000
20241209,-142999
20241210,220000
20241211,-70000
20241212,-13000
20241213,-147000
20241216,-19000
20241217,171000
20241218,116000
20241219,-127000
20241220,-128000
20241223,322000
20241224,345000
20241225,28000
20241226,293000
20241227,-87000
20241230,-99000
20241231,-271000
20250102,103000
20250103,-166000
20250106,303000
20250107,-53000
20250108,101000
20250109,-424000
20250110,-114000
20250113,98000
20250114,519000
20250115,172001
20250116,80000
20250117,261000
20250120,177000
20250121,53000
20250122,176000
20250203,202000
20250204,58000
20250205,310000
20250206,292000
20250207,174000
20250210,58000
20250211,7000
20250212,57000
20250213,592000
20250214,422000
20250217,185000
20250218,187000
20250219,132000
20250220,-341000
20250221,127000
20250224,-77000
20250225,-70000
20250226,-110000
20250227,-313000
20250303,-200000
20250304,-580000
20250305,120000
20250306,-503999
20250307,-32000
20250310,48000
20250311,17000
20250312,171000
20250313,-194000
20250314,111000
20250317,371000
20250318,203000
20250319,-27000
20250320,214000
20250321,-110999
20250324,-237999
20250325,-319999
20250326,-20000
20250327,-344000
20250328,-463080
20250331,335000
20250401,827000
20250402,50000
20250407,37000
20250408,4000
20250409,545000
20250410,25000
20250411,452032
20250414,-55018
20250415,375987
20250416,89999
20250417,-2611
20250418,8611
20250421,-64956
20250422,174609
20250423,108740
20250424,15609
20250425,315999
20250428,359000
20250429,165278
20250430,-97278
20250502,5000
20250505,18000
20250506,244000
20250507,147000
20250508,54000
20250509,65000
20250512,341000
20250513,154986
20250514,193864
20250515,-1454976
20250516,-284418
20250519,91457
20250520,39917
20250521,170035
20250522,-92115
20250523,94000
20250526,112700
20250527,40000
20250528,19000
20250529,58000
20250602,-96000
20250603,-159000
20250604,282000
20250605,44055
20250606,62945
20250609,-1242900
20250610,-12662
20250611,-1860374
20250612,-95064
20250613,-514000
20250616,122000
20250617,80000
20250618,-315000
20250619,-288000
20250620,278000
20250623,178000
20250624,354000
20250625,152000
20250626,322000
20250627,149000
20250630,-70000
20250701,96000
20250702,60000
20250703,228000
20250704,-181000
20250707,24000
20250708,157000
20250709,-1000
20250710,30000
20250711,238494
20250714,-74000
20250715,3000
20250716,192000
20250717,507996
20250718,-123000
20250721,67000
20250722,31000
20250723,265000
20250724,296999
20250725,97000
20250728,143000
20250729,66000
20250730,77000
20250731,-134000
20250801,143000
20250804,61000
20250805,253000
20250806,-8000
20250807,-173001
20250808,-36000
20250811,-20000
20250812,368000
20250813,556000
20250814,455000
20250815,406000
20250818,156000
20250819,210000
20250820,-2080001
20250821,-596000
20250822,-774000
20250825,-1061000
20250826,-297000
20250827,-93000
20250828,413000
20250829,-2708000
20250901,-853000
20250902,212000
20250903,114000
20250904,-46000
20250905,374000
20250908,-152000
20250909,-224000
20250910,201000
20250911,-90000
20250912,673000
20250915,247000
20250916,598070
20250917,757080
20250918,240000
20250919,-126000
20250922,-2508000
20250923,464000
20250924,686000
20250925,21000
20250926,96000
20250930,721999
20251001,-48000
20251002,-1834000
20251003,-2169000
20251007,1863000
20251008,307000
20251009,-1715951
20251013,-176500
