date,open,high,low,close,volume
20241001,61.2,61.4,60.2,60.7,1466717
20241004,60.7,60.9,59.8,59.9,1096934
20241007,60.2,60.8,60.2,60.8,563845
20241008,60.5,60.8,59.9,60.1,691010
20241009,60.4,60.8,59.3,59.6,1203045
20241011,59.0,59.2,58.2,58.5,2324140
20241014,58.6,59.4,58.3,59.1,1238895
20241015,59.1,59.7,59.1,59.3,747764
20241016,59.0,59.4,58.9,59.0,529963
20241017,59.5,60.0,59.3,59.9,732251
20241018,60.1,60.2,58.8,58.9,988477
20241021,59.0,60.1,59.0,59.9,837070
20241022,59.8,60.4,59.6,60.2,831905
20241023,60.3,61.1,60.3,60.8,1305521
20241024,60.8,60.9,59.8,59.8,972800
20241025,60.7,62.0,60.4,61.8,3256303
20241028,62.2,62.5,60.8,61.0,2319726
20241029,61.2,61.7,60.0,60.1,1772238
20241030,60.3,60.6,59.4,59.5,1153624
20241101,58.5,60.7,58.0,60.7,1101429
20241104,60.8,60.8,60.0,60.3,695096
20241105,60.1,60.6,60.1,60.1,504513
20241106,60.3,60.8,60.0,60.4,684865
20241107,60.4,61.6,60.4,61.2,1300410
20241108,61.5,61.8,60.2,60.3,1137313
20241111,59.5,59.6,58.3,59.1,3380517
20241112,58.5,58.8,57.8,57.8,2026679
20241113,58.0,58.3,57.6,57.8,1143599
20241114,58.0,58.3,56.8,57.0,1619622
20241115,57.0,57.9,57.0,57.2,1074490
20241118,57.0,57.7,56.3,56.3,997745
20241119,56.7,57.8,56.7,57.4,603188
20241120,57.7,58.1,56.6,56.8,675012
20241121,56.8,58.2,56.6,58.2,1186895
20241122,58.7,62.0,58.2,61.5,7913989
20241125,61.1,61.5,60.4,60.9,2326614
20241126,60.5,60.9,60.0,60.1,909765
20241127,60.2,60.5,58.7,58.7,1663590
20241128,58.7,58.8,57.0,57.4,1542310
20241129,57.4,59.2,56.7,59.0,1204651
20241202,59.3,59.7,58.7,59.2,1680034
20241203,59.7,59.9,58.9,59.0,938636
20241204,59.1,61.6,58.8,61.4,5703753
20241205,61.7,61.7,60.8,61.3,2433415
20241206,61.5,61.5,60.5,60.6,1286552
20241209,61.2,61.3,59.5,59.6,1119170
20241210,59.7,61.0,59.3,60.3,2250591
20241211,60.3,61.0,60.1,60.6,1192390
20241212,61.1,61.3,60.0,60.0,1208139
20241213,60.6,61.6,60.3,60.8,4602960
20241216,60.9,60.9,58.1,58.1,2920716
20241217,58.1,58.8,58.1,58.2,951477
20241218,58.0,58.6,57.4,58.2,911617
20241219,57.5,58.3,57.4,58.0,797767
20241220,58.3,58.7,57.7,58.3,715677
20241223,58.9,58.9,58.3,58.5,528887
20241224,58.9,59.2,58.2,58.2,685630
20241225,59.0,59.0,58.1,58.2,844296
20241226,58.8,59.1,58.4,58.5,1071008
20241227,58.9,59.5,58.5,59.2,1087789
20241230,59.9,59.9,58.7,59.2,1277426
20241231,59.3,59.3,58.4,58.5,593827
20250102,58.4,58.8,58.0,58.0,656697
20250103,58.5,58.6,57.8,57.8,600787
20250106,58.2,58.6,57.8,57.8,1165620
20250107,58.4,58.4,57.5,57.5,912353
20250108,57.4,57.5,56.6,56.8,1106298
20250109,56.8,57.0,54.3,54.5,2462502
20250110,55.0,55.2,54.5,54.6,1220527
20250113,54.3,54.3,52.5,52.7,1864397
20250114,52.9,53.5,52.8,53.3,611848
20250115,53.3,54.0,53.3,53.5,595820
20250116,54.2,54.2,53.7,53.7,498538
20250117,53.9,53.9,53.0,53.2,578325
20250120,53.4,54.1,53.4,53.9,329630
20250121,54.6,55.8,54.1,54.1,1382092
20250122,54.4,54.5,54.0,54.5,502750
20250203,53.1,53.9,53.0,53.1,669640
20250204,53.6,53.6,52.9,53.0,504719
20250205,53.2,54.5,53.2,54.2,690324
20250206,54.4,55.4,54.4,55.3,894374
20250207,55.4,56.2,55.4,56.0,940299
20250210,55.6,56.7,55.6,56.4,1077550
20250211,57.2,57.3,56.5,56.5,965132
20250212,56.9,57.2,56.0,56.1,781279
20250213,56.0,56.7,56.0,56.5,563240
20250214,56.7,56.7,56.0,56.3,488392
20250217,56.1,56.6,56.0,56.3,910778
20250218,56.2,56.8,56.2,56.7,692653
20250219,56.7,57.1,56.3,56.4,1152858
20250220,56.1,56.4,55.7,55.8,1212992
20250221,56.1,56.4,55.8,56.1,687019
20250224,55.8,56.8,55.8,56.8,1037255
20250225,56.7,57.6,56.3,56.9,2068304
20250226,57.0,58.6,56.8,58.2,3551118
20250227,58.4,58.7,56.1,56.1,9018119
20250303,56.1,56.6,55.1,55.4,2622373
20250304,55.0,56.6,54.7,56.1,1235437
20250305,56.4,57.4,56.1,57.3,1454283
20250306,57.9,58.2,56.6,56.6,1297261
20250307,56.8,57.3,56.1,56.1,766247
20250310,56.1,56.6,55.4,55.6,719533
20250311,54.4,55.4,53.2,55.1,1464183
20250312,55.0,56.0,54.8,55.1,1190239
20250313,55.8,56.0,54.8,55.0,1096614
20250314,55.0,55.8,55.0,55.5,671998
20250317,55.7,55.9,55.3,55.3,464245
20250318,55.2,55.6,55.2,55.3,513986
20250319,55.6,55.6,54.5,54.8,949617
20250320,54.9,55.8,54.9,55.7,1042474
20250321,56.1,56.6,55.4,56.1,969712
20250324,56.7,57.9,56.6,57.4,3530055
20250325,58.2,58.4,57.0,57.3,3035038
20250326,58.1,61.0,58.1,58.4,10916383
20250327,57.9,59.2,57.6,58.6,5202955
20250328,58.1,58.7,55.2,56.3,3980107
20250331,54.4,54.9,52.6,52.6,2419264
20250401,52.6,53.2,52.2,52.7,1418292
20250402,52.5,53.0,51.8,52.8,1082935
20250407,47.55,47.55,47.55,47.55,253976
20250408,42.8,43.85,42.8,42.8,2062984
20250409,39.65,40.65,38.55,38.55,2270553
20250410,42.35,42.4,42.0,42.4,1708123
20250411,41.45,43.0,39.6,43.0,1687600
20250414,43.6,46.4,43.6,45.5,2542799
