date,net
20241001,205985
20241004,-2079888
20241007,4138506
20241008,366886
20241009,21299556
20241011,11847408
20241014,-4761992
20241015,-1898287
20241016,6132697
20241017,7472934
20241018,4100362
20241021,6347176
20241022,22368542
20241023,2313249
20241024,368082
20241025,21946071
20241028,-4286684
20241029,3444438
20241030,-2581907
20241101,22521684
20241104,9500322
20241105,27049495
20241106,6249972
20241107,6662237
20241108,29417654
20241111,-10676919
20241112,10802347
20241113,21230194
20241114,-1695662
20241115,-4883991
20241118,-964035
20241119,-14013197
20241120,829184
20241121,-1669991
20241122,3717710
20241125,26867248
20241126,-18430070
20241127,-23058337
20241128,-4870979
20241129,-5005001
20241202,-2814187
20241203,-2521577
20241204,1685137
20241205,4540796
20241206,10971481
20241209,-90273
20241210,-1108123
20241211,-6216631
20241212,-4400846
20241213,-9465184
20241216,-7922222
20241217,-1294902
20241218,-2433420
20241219,-4905752
20241220,-4839346
20241223,-784271
20241224,-3452498
20241225,-1723754
20241226,-11868920
20241227,-1884641
20241230,-9858420
20241231,-4258431
20250102,-3348692
20250103,-30402
20250106,-4206473
20250107,67952
20250108,789674
20250109,-11674065
20250110,-8551653
20250113,-3663442
20250114,-4137427
20250115,-6151253
20250116,5119004
20250117,-6181129
20250120,2244149
20250121,-5297254
20250122,-10941205
20250203,-23607126
20250204,-15966815
20250205,560388
20250206,-2462011
20250207,1433228
20250210,557944
20250211,11145828
20250212,6422685
20250213,13525343
20250214,-303253
20250217,1852802
20250218,21100372
20250219,8500291
20250220,10249292
20250221,10526818
20250224,-7553882
20250225,1713161
20250226,5081504
20250227,-4132734
20250303,-7450869
20250304,215850
20250305,-36641
20250306,-8575701
20250307,-527894
20250310,-4304725
20250311,-1820016
20250312,-3969176
20250313,-1754031
20250314,-1207943
20250317,726223
20250318,1831228
20250319,-18558170
20250320,2945420
20250321,-2719108
20250324,-2972327
20250325,-5733789
20250326,457566
20250327,-4003348
20250328,-6683671
20250331,-7849313
20250401,1352693
20250402,943226
20250407,767212
20250408,-5144999
20250409,604796
20250410,-754596
20250411,4963078
20250414,5533909
20250415,5589700
20250416,-7278459
20250417,-281864
20250418,15874642
20250421,1867968
20250422,-7863793
20250423,5625804
20250424,-700985
20250425,1711736
20250428,-309474
20250429,1426397
20250430,-589412
20250502,12516779
20250505,1885195
20250506,21247507
20250507,-3416918
20250508,-2824921
20250509,279420
20250512,1056167
20250513,814421
20250514,25097931
20250515,-8465408
20250516,-1523284
