date,net
20241001,-225503
20241004,90348
20241007,577200
20241008,-581126
20241009,-237000
20241011,267000
20241014,102700
20241015,23000
20241016,-347998
20241017,-81686
20241018,-328423
20241021,267000
20241022,-2168740
20241023,-267000
20241024,-325000
20241025,-316998
20241028,-145000
20241029,-560074
20241030,147000
20241101,-237062
20241104,-1405954
20241105,438790
20241106,-786000
20241107,1456311
20241108,-62919
20241111,-171952
20241112,-1092564
20241113,-118389
20241114,-683698
20241115,423000
20241118,642115
20241119,276588
20241120,-10319
20241121,472148
20241122,-305964
20241125,334462
20241126,303004
20241127,-1210856
20241128,-342738
20241129,-45628
20241202,-197408
20241203,451251
20241204,252651
20241205,-383372
20241206,246519
20241209,-93987
20241210,438746
20241211,-115438
20241212,-137425
20241213,1395124
20241216,985563
20241217,226530
20241218,-172214
20241219,47372
20241220,352421
20241223,1187431
20241224,-878880
20241225,306007
20241226,-46619
20241227,792754
20241230,-165360
20241231,1884515
20250102,-421414
20250103,-321920
20250106,1840599
20250107,-1080148
20250108,-180131
20250109,323341
20250110,-63538
20250113,-45813
20250114,291283
20250115,-285209
20250116,291640
20250117,-647674
20250120,-163419
20250121,-224006
20250122,605141
20250203,-170262
20250204,-216303
20250205,-1158718
20250206,1125672
20250207,-601418
20250210,-132389
20250211,-601563
20250212,-1901368
20250213,1409706
20250214,-122229
20250217,-587100
20250218,1344731
20250219,-3292761
20250220,415275
20250221,-146299
20250224,-841267
20250225,696367
20250226,-1311193
20250227,-625696
20250303,-827322
20250304,-165068
20250305,-106885
20250306,-275387
20250307,-121220
20250310,-118399
20250311,-178371
20250312,-547032
20250313,114569
20250314,142934
20250317,-118110
20250318,-97777
20250319,-795581
20250320,421589
20250321,-146359
20250324,-174721
20250325,-113000
20250326,-300494
20250327,561355
20250328,401971
20250331,388219
20250401,-200925
20250402,226250
20250407,69000
20250408,-228559
20250409,-477818
20250410,-2376294
20250411,1505139
20250414,1070343
20250415,245997
20250416,-401869
20250417,182547
20250418,39011
20250421,36700
20250422,577831
20250423,484867
20250424,1416430
20250425,-1787378
20250428,281676
20250429,912376
20250430,-337851
20250502,237438
20250505,328058
20250506,197139
20250507,-117779
20250508,707163
20250509,59600
20250512,1093020
20250513,-607063
20250514,252450
20250515,106030
20250516,-125200
20250519,-140000
20250520,224511
20250521,-55606
20250522,-443318
20250523,83085
20250526,78372
20250527,2140372
20250528,-3406700
20250529,-183845
20250602,-1276785
20250603,151248
20250604,1268791
20250605,416759
20250606,116710
20250609,-910000
20250610,1498000
20250611,558000
20250612,7043
20250613,-125700
20250616,130000
20250617,-316729
20250618,115569
20250619,-147094
20250620,72255
20250623,-114664
20250624,878113
20250625,-27665
20250626,581763
20250627,141997
20250630,219219
20250701,311728
20250702,615978
20250703,5072731
20250704,2368318
20250707,-2518674
20250708,1169000
20250709,1169752
20250710,-289660
20250711,2552797
20250714,765405
20250715,1614197
20250716,8263862
20250717,-2467966
20250718,-159045
20250721,-1798618
20250722,4544582
20250723,-1341983
20250724,59425
20250725,3678987
20250728,-589001
20250729,-4774955
20250730,1778790
20250731,2311591
20250801,1154549
20250804,-709330
20250805,571850
20250806,-911832
20250807,90773
20250808,1755888
20250811,676402
20250812,-2054016
20250813,2240980
20250814,-473709
20250815,-28162
20250818,8157940
20250819,-1576961
20250820,-5170447
20250821,116999
20250822,597495
20250825,5295400
20250826,3564389
20250827,3754264
20250828,7487950
20250829,2262156
20250901,-727372
20250902,-480292
20250903,-3331083
20250904,-5409914
20250905,-2901128
20250908,-445913
20250909,-2722747
20250910,-1625990
20250911,-2473140
20250912,1271869
20250915,-59092
20250916,-1210115
20250917,-3000650
20250918,2255161
20250919,3934245
20250922,6698377
20250923,8290453
20250924,-2692467
20250925,3803824
20250926,-1750685
20250930,441589
20251001,-1199304
20251002,1631387
20251003,3625644
20251007,-1831588
20251008,2088256
20251009,-630568
20251013,955885
20251014,970796
20251015,2826963
20251016,1685458
20251017,-1160146
20251020,-1823232
20251021,93384
20251022,-903794
20251023,675453
20251027,2643496
20251028,-3726654
20251029,4873950
20251030,-3663265
20251031,4044303
20251103,-6270165
20251104,3318430
20251105,-1796940
20251106,-1905951
20251107,1466927
20251110,5427662
20251111,2659976
20251112,-1999930
20251113,159237
20251114,-1755248
20251117,-2568348
20251118,-529272
20251119,-44939
20251120,2594749
20251121,-2277739
20251124,-1362136
20251125,-1404650
20251126,1284143
20251127,-1239525
20251128,-145000
20251201,-1056778
20251202,-1141355
20251203,1056957
20251204,-3975297
20251205,4032068
20251208,-1389058
20251209,4947947
20251210,-318524
20251211,1104129
20251212,-2074489
20251215,-1275493
20251216,-1734661
20251217,-2423679
20251218,-1336629
20251219,-171692
20251222,-947000
20251223,-678788
20251224,-975637
20251226,-892239
20251229,-1344105
20251230,55100
20251231,-180235
20260102,-1048813
20260105,-933782
20260106,-226768
20260107,-4037961
20260108,-389195
20260109,552264
20260112,3222937
20260113,4963117
20260114,-2719655
20260115,2330009
20260116,9706951
20260119,9860284
20260120,10852206
20260121,4810941
20260122,1048561
20260123,2747591
20260126,755564
20260127,654715
20260128,412315
20260129,861069
20260130,-329377
20260202,-148720
20260203,946800
20260204,530883
20260205,13968
20260206,-343543
20260209,-18782
20260210,-7052200
20260211,-702375
20260223,-117179
20260224,1163619
20260225,2178126
20260226,328402
20260302,738900
20260303,533460
20260304,1068655
20260305,635653
20260306,821959
20260309,183241
20260310,151584
20260311,173560
20260312,-276236
20260313,294098
20260316,-441847
20260317,-3702749
20260318,-146810
20260319,-2998278
20260320,24399
20260323,2047663
20260324,-2014370
20260325,2163169
20260326,7121239
20260327,-1345572
20260330,3472482
20260331,-2544233
20260401,2168541
20260402,3274200
20260407,6904212
20260408,-5132516
20260409,4987260
20260410,-1137940
20260413,-119213
20260414,-1354728
20260415,353442
20260416,4168337
20260417,-2598340
20260420,986002
20260421,-3428788
20260422,1214736
20260423,-588802
20260424,7878018
20260427,-4103601
20260428,157125
20260429,-628483
20260430,2465743
20260504,-2661160
20260505,587577
20260506,27414
20260507,1174749
20260508,-1935154
20260511,2598396
20260512,1031283
20260513,945156
20260514,-5403283
20260515,-156270
20260518,-125265
20260519,43713
20260520,738935
20260521,246566
20260522,3611577
20260525,-8748050
20260526,4527217
20260527,-215088
20260528,-6018693
20260529,-2369623
20260601,6513529
20260602,-3323991
20260603,7625510
20260604,157793
20260605,-903942
20260608,470206
20260609,2387452
20260610,548882
20260611,-1810949
